,SSM_IS,SSM_LSM,SIG40,SLOPE,CURVE,sigf,sigm,siga,incf,incm,inca
2014-07-25 15:42:46.873987,0.283,0.2431100082397461,-8.055026,-0.08428743,-0.0022709745,-8.034759,-8.075152,-8.055168,37.85003,28.393227,37.91433
2014-07-26 02:14:39.375006,0.266,0.23867000579833986,-7.9388566,-0.08429072,-0.0022672457,-7.835343,-8.071002,-7.9102254,45.244682,34.789444,45.134422
2014-07-26 03:01:46.874012,0.266,0.23867000579833986,-8.1249895,-0.08429072,-0.0022672457,-8.262367,-8.0036125,-8.108991,51.23521,40.131947,51.14521
2014-07-27 15:01:26.250025,0.238,0.2709900093078613,-8.189402,-0.08427224,-0.002263517,-8.313357,-8.110527,-8.14432,47.858616,37.086758,47.86103
2014-07-27 15:54:15.000007,0.239,0.2709900093078613,-8.154426,-0.08427224,-0.002263517,-8.159067,-8.184699,-8.119511,52.101044,41.14821,52.128864
2014-07-28 03:13:18.750002,0.226,0.2538699913024902,-7.7511234,-0.084255375,-0.0022597045,-7.5567794,-7.6901307,-8.00646,61.814312,50.347424,61.72844
2014-07-29 01:59:48.749983,0.261,0.29840999603271484,-8.5244875,-0.0842473,-0.002256529,-8.453133,-8.591396,-8.528933,60.220314,49.011417,60.151352
2014-07-29 16:00:01.874005,0.252,0.2855999946594238,-8.3936205,-0.0842473,-0.002256529,-8.367067,-8.42936,-8.384434,59.300556,48.185417,59.421032
2014-07-30 14:52:09.373987,0.233,0.26865999221801756,-8.292922,-0.08423489,-0.0022528362,-8.407982,-8.09154,-8.379244,59.894398,48.472256,59.889385
2014-07-31 02:11:13.124988,0.218,0.26145000457763673,-8.543369,-0.08417387,-0.0022538854,-8.501584,-8.589713,-8.53881,49.77927,38.899773,49.655163
2014-07-31 02:58:22.499020,0.217,0.26145000457763673,-8.5685625,-0.08417387,-0.0022538854,-8.552638,-8.525648,-8.627401,46.667606,35.98198,46.574146
2014-08-01 14:58:01.874991,0.259,0.2730599975585937,-8.154756,-0.08413412,-0.0022559103,-8.213301,-8.074696,-8.176271,52.25097,41.130745,52.27097
2014-08-01 15:50:48.749989,0.261,0.2730599975585937,-8.223355,-0.08413412,-0.0022559103,-8.185384,-8.228935,-8.255748,47.916935,37.241314,47.924488
2014-08-02 02:17:01.875017,0.252,0.2745000076293945,-8.4016,-0.08411475,-0.0022577934,-8.19693,-8.605103,-8.402766,39.4563,29.723087,39.4336
2014-08-02 03:09:50.624999,0.251,0.2745000076293945,-8.407865,-0.08411475,-0.0022577934,-8.284066,-8.344984,-8.594542,58.59958,47.14101,58.498173
2014-08-03 01:56:26.249010,0.244,0.2630900001525879,-8.331182,-0.08408577,-0.0022609287,-8.238946,-8.346956,-8.407642,63.105797,51.943764,63.019627
2014-08-03 15:09:28.125021,0.241,0.2602599906921387,-8.091203,-0.08408577,-0.0022609287,-8.027059,-8.180953,-8.0655985,37.481762,28.040478,37.431557
2014-08-03 15:56:39.375003,0.239,0.2602599906921387,-8.276093,-0.08408577,-0.0022609287,-8.356275,-8.239384,-8.23262,55.981216,44.882442,56.100456
2014-08-04 14:48:41.248984,0.216,0.25264999389648435,-8.333774,-0.08411316,-0.0022606151,-8.308145,-8.378257,-8.314919,62.961403,51.55339,62.959633
2014-08-05 02:07:46.875010,0.203,0.2480900001525879,-8.203307,-0.08410995,-0.0022612165,-8.161412,-8.262624,-8.185884,53.75272,42.650475,53.629837
2014-08-05 02:55:00.000017,0.201,0.2480900001525879,-8.235991,-0.08410995,-0.0022612165,-8.214864,-8.304957,-8.18815,41.481777,31.45731,41.403484
2014-08-06 14:54:37.499999,0.189,0.24190000534057618,-8.310625,-0.08408229,-0.0022661185,-8.396605,-8.17693,-8.358339,56.179672,44.87644,56.19489
2014-08-06 15:47:22.499005,0.188,0.24190000534057618,-8.223545,-0.08408229,-0.0022661185,-8.288407,-8.283567,-8.098659,43.16083,32.972576,43.144424
2014-08-07 02:13:39.375009,0.181,0.23756999969482423,-8.287733,-0.084038794,-0.0022728033,-8.2528105,-8.187781,-8.422607,44.669834,34.25513,44.640076
2014-08-07 03:06:22.498991,0.184,0.23756999969482423,-8.241776,-0.084038794,-0.0022728033,-8.14125,-8.174683,-8.409397,54.98942,43.627937,54.88566
2014-08-08 15:05:59.999012,0.24,0.23601999282836914,-7.114262,-0.08401216,-0.0022787335,-6.987882,-7.1524997,-7.202405,43.047016,32.75706,43.01422
2014-08-08 15:53:16.874995,0.241,0.23601999282836914,-7.259578,-0.08401216,-0.0022787335,-7.2627754,-7.3867397,-7.1292195,52.28594,41.31897,52.392723
2014-08-09 03:12:20.624991,0.252,0.23440000534057617,-8.113974,-0.083996795,-0.0022822542,-8.08097,-8.09573,-8.16522,62.115685,50.697502,62.02751
2014-08-10 02:04:18.750008,0.304,0.23139999389648438,-7.231636,-0.084012054,-0.002286931,-7.1378946,-7.2504582,-7.3065553,57.321156,46.124195,57.193283
2014-08-10 16:04:31.874995,0.289,0.2323699951171875,-8.024304,-0.084012054,-0.002286931,-7.8709745,-8.075292,-8.126648,62.20433,51.135876,62.27692
2014-08-11 14:51:13.125006,0.282,0.23711999893188476,-8.014595,-0.084025174,-0.002291543,-8.035486,-8.017052,-7.9912477,59.651695,48.26847,59.667633
2014-08-11 15:43:54.374003,0.281,0.23711999893188476,-8.13476,-0.084025174,-0.002291543,-8.113586,-8.085288,-8.205404,37.786694,28.355967,37.748837
2014-08-12 02:10:14.999976,0.28,0.24801000595092773,-7.9689636,-0.08400794,-0.00229485,-7.947561,-7.8678675,-8.091464,49.286217,38.43632,49.236217
2014-08-12 03:02:54.373988,0.282,0.24801000595092773,-7.736648,-0.08400794,-0.00229485,-7.6994114,-7.745739,-7.764794,50.943222,39.816536,50.84554
2014-08-13 15:02:31.874010,0.284,0.24083999633789063,-8.327804,-0.083990954,-0.0022965153,-8.396487,-8.232098,-8.354824,47.96697,37.136063,47.9542
2014-08-13 15:49:54.374987,0.281,0.24083999633789063,-8.417293,-0.083990954,-0.0022965153,-8.402229,-8.415353,-8.434297,48.09237,37.390003,48.18277
2014-08-14 03:08:54.375013,0.265,0.23437000274658204,-8.44863,-0.083993584,-0.0022932286,-8.455428,-8.409527,-8.480936,58.87507,47.46241,58.786312
2014-08-15 02:00:52.498984,0.245,0.22816999435424803,-8.356308,-0.08398617,-0.002293753,-8.350359,-8.371275,-8.34729,60.503128,49.29942,60.363823
2014-08-15 15:08:33.750019,0.238,0.22746000289916993,-8.254734,-0.08398617,-0.002293753,-8.315965,-8.163905,-8.284332,37.238434,27.909658,37.237118
2014-08-15 16:01:03.748987,0.237,0.22746000289916993,-8.247195,-0.08398617,-0.002293753,-8.28689,-8.169018,-8.285677,59.268913,48.163292,59.328186
2014-08-16 14:47:48.750013,0.218,0.2416900062561035,-8.395986,-0.084003545,-0.0022927988,-8.419271,-8.463774,-8.304911,62.781242,51.41277,62.796154
2014-08-17 02:06:52.499003,0.204,0.2345599937438965,-8.452079,-0.084068276,-0.0022878088,-8.391066,-8.425547,-8.539623,53.365513,42.26596,53.311264
2014-08-17 02:59:24.375007,0.203,0.2345599937438965,-8.256192,-0.084068276,-0.0022878088,-8.358614,-8.150791,-8.2591715,46.350536,35.63816,46.238842
2014-08-18 14:59:01.874988,0.185,0.2278700065612793,-7.970064,-0.08418464,-0.0022753167,-8.04309,-7.9660234,-7.901079,52.33746,41.159428,52.333443
2014-08-18 15:46:29.998988,0.185,0.2278700065612793,-8.222096,-0.08418464,-0.0022753167,-8.134748,-8.310121,-8.221418,43.326538,33.111485,43.40603
2014-08-19 02:18:01.875014,0.181,0.22429000854492187,-7.9985065,-0.08430993,-0.0022611779,-7.8936357,-8.026252,-8.075632,39.863426,30.093615,39.744946
2014-08-19 03:05:29.999980,0.181,0.22429000854492187,-8.145461,-0.08430993,-0.0022611779,-8.093757,-8.13259,-8.210034,55.282,43.966072,55.19318
2014-08-20 01:57:24.374987,0.169,0.2418199920654297,-8.239742,-0.08441701,-0.002248516,-8.057093,-8.413183,-8.248951,63.268806,52.121845,63.128174
2014-08-20 15:05:09.374986,0.165,0.2613699913024902,-8.1946,-0.08441701,-0.002248516,-8.168358,-8.307187,-8.108257,42.759846,32.589973,42.766228
2014-08-20 15:57:37.499974,0.162,0.2613699913024902,-8.177686,-0.08441701,-0.002248516,-8.242488,-8.140528,-8.150043,55.97369,44.880924,56.011284
2014-08-22 02:03:30.000000,0.143,0.2836000061035156,-8.233253,-0.084719054,-0.0022177245,-8.174146,-8.16725,-8.358359,56.974133,45.77451,56.90532
2014-08-22 02:55:56.248998,0.144,0.2836000061035156,-8.1225,-0.084719054,-0.0022177245,-8.001777,-8.170852,-8.194872,41.16465,31.109608,41.045822
2014-08-22 16:03:43.124988,0.141,0.2740299987792969,-8.269897,-0.084719054,-0.0022177245,-8.050481,-8.478644,-8.280568,62.26535,51.19758,62.407345
2014-08-23 14:55:33.749020,0.132,0.261879997253418,-8.162211,-0.08481844,-0.0022089693,-8.256094,-8.061684,-8.168856,56.221317,44.867542,56.219864
2014-08-23 15:43:05.623995,0.133,0.261879997253418,-8.25957,-0.08481844,-0.0022089693,-8.305363,-8.135732,-8.337617,37.96209,28.49923,38.0271
2014-08-24 02:14:33.749005,0.127,0.25393999099731446,-8.161145,-0.08490371,-0.002201491,-7.976572,-8.278732,-8.228133,45.04971,34.600216,44.929897
2014-08-24 03:02:05.624987,0.128,0.25393999099731446,-8.2485285,-0.08490371,-0.002201491,-8.219191,-8.234726,-8.29167,51.23711,40.136917,51.141754
2014-08-25 15:01:44.999993,0.122,0.24708999633789064,-8.557472,-0.08501277,-0.00219065,-8.663455,-8.475803,-8.533158,47.794903,37.03878,47.804092
2014-08-25 15:54:09.375012,0.122,0.24708999633789064,-8.448395,-0.08501277,-0.00219065,-8.592608,-8.330438,-8.422137,52.27066,41.30904,52.296787
2014-08-26 03:13:13.125008,0.12,0.2418000030517578,-8.430508,-0.08513517,-0.0021790985,-8.232442,-8.535327,-8.523755,61.94578,50.47059,61.84303
2014-08-27 02:00:05.625008,0.116,0.2356100082397461,-8.333137,-0.085261144,-0.0021660505,-8.243425,-8.508408,-8.247578,60.20046,48.99016,60.125614
2014-08-27 16:00:18.749995,0.115,0.2348699951171875,-8.376941,-0.085261144,-0.0021660505,-8.392577,-8.389199,-8.349045,59.3087,48.188927,59.440815
2014-08-28 14:52:03.749998,0.109,0.22957000732421876,-8.10747,-0.08534208,-0.0021582057,-8.129482,-8.220824,-7.9721007,59.69388,48.274113,59.696194
2014-08-29 02:11:05.624003,0.107,0.22518999099731446,-8.307179,-0.08535789,-0.0021546087,-8.278913,-8.462667,-8.179959,49.612816,38.74145,49.475197
2014-08-29 02:58:39.375009,0.107,0.22518999099731446,-8.224454,-0.08535789,-0.0021546087,-8.328981,-8.230648,-8.113732,46.629864,35.93783,46.53861
2014-08-30 14:58:18.749010,0.103,0.22058000564575195,-8.320455,-0.08539718,-0.0021455402,-8.352307,-8.3171015,-8.291957,52.231335,41.11547,52.2527
2014-08-30 15:50:41.250009,0.105,0.22058000564575195,-8.269389,-0.08539718,-0.0021455402,-8.270791,-8.380657,-8.156718,48.09452,37.412212,48.09511
2014-08-31 02:17:16.874976,0.105,0.3063199996948242,-7.846249,-0.085388295,-0.0021381003,-7.9136868,-7.6968503,-7.928211,39.444836,29.710238,39.421818
2014-08-31 03:09:43.124980,0.102,0.3063199996948242,-8.033516,-0.085388295,-0.0021381003,-8.189446,-7.9001455,-8.010955,58.729027,47.262974,58.62286
2014-09-01 01:56:41.249974,0.225,0.2662700080871582,-8.167846,-0.08534734,-0.002132925,-8.04325,-8.307097,-8.153189,63.092525,51.93057,63.007793
2014-09-01 15:09:20.623995,0.214,0.26150999069213865,-7.987619,-0.08534734,-0.002132925,-8.020408,-8.060937,-7.881511,37.287537,27.88632,37.24647
2014-09-01 15:56:54.375002,0.212,0.26150999069213865,-8.227349,-0.08534734,-0.002132925,-8.189014,-8.089887,-8.403147,55.99791,44.904385,56.124313
2014-09-02 14:48:33.750010,0.208,0.25343999862670896,-8.110343,-0.08537423,-0.0021230476,-8.010947,-8.222186,-8.097897,62.789345,51.382732,62.79592
2014-09-03 02:07:37.500006,0.27,0.24766000747680664,-8.17352,-0.085357845,-0.0021161875,-8.146841,-8.156937,-8.216782,53.631123,42.541935,53.50513
2014-09-03 02:55:14.999976,0.267,0.24766000747680664,-8.024053,-0.085357845,-0.0021161875,-8.095448,-7.882506,-8.094205,41.412636,31.374378,41.32202
2014-09-04 14:54:52.499998,0.231,0.25393999099731446,-8.247808,-0.08533876,-0.0021090424,-8.425024,-8.122988,-8.195414,56.16489,44.868027,56.190468
2014-09-04 15:47:13.125007,0.231,0.25393999099731446,-8.088299,-0.08533876,-0.0021090424,-7.979847,-7.971261,-8.313788,43.358997,33.14955,43.349163
2014-09-05 02:13:52.499983,0.271,0.25893999099731446,-7.330271,-0.08528824,-0.002106245,-7.3182383,-7.349812,-7.3227615,44.686893,34.2682,44.656487
2014-09-05 03:06:13.123987,0.288,0.25893999099731446,-7.357044,-0.08528824,-0.002106245,-7.354017,-7.1616883,-7.555427,55.10818,43.734688,54.998245
2014-09-06 15:05:50.625014,0.244,0.2480500030517578,-8.144946,-0.085251294,-0.0021056281,-8.145313,-8.296455,-7.993071,42.769733,32.527725,42.739536
2014-09-06 15:53:30.000009,0.243,0.2480500030517578,-8.097642,-0.085251294,-0.0021056281,-8.125048,-8.138579,-8.029302,52.275307,41.307537,52.385307
2014-09-07 03:12:33.750005,0.234,0.2604199981689453,-7.8523865,-0.085180715,-0.0021069048,-7.8695145,-7.882972,-7.8046722,62.031773,50.600903,61.94393
2014-09-08 02:04:09.375003,0.299,0.2979999923706055,-7.2301445,-0.08512397,-0.0021081667,-7.224066,-7.1411657,-7.3252015,57.18997,45.99516,57.04901
2014-09-08 16:04:22.499991,0.288,0.27093000411987306,-8.050273,-0.08512397,-0.0021081667,-7.891969,-8.217087,-8.04176,62.279167,51.21513,62.360424
2014-09-09 14:51:26.249980,0.27,0.25992000579833985,-8.191098,-0.085045144,-0.0021108543,-8.238512,-8.20406,-8.130724,59.701267,48.325104,59.7215
2014-09-09 15:43:44.998998,0.269,0.25992000579833985,-8.177111,-0.085045144,-0.0021108543,-8.323379,-8.111463,-8.096491,37.93678,28.495544,37.909664
2014-09-10 02:10:28.124991,0.29,0.2530500030517578,-8.1718,-0.084948,-0.0021122918,-8.45479,-8.03852,-8.02209,49.30878,38.4628,49.277294
2014-09-10 03:02:43.125005,0.29,0.2530500030517578,-7.8324704,-0.084948,-0.0021122918,-7.711696,-7.7726555,-8.01306,51.01861,39.87549,50.899048
2014-09-11 15:02:20.624986,0.274,0.24538999557495117,-8.04086,-0.08482549,-0.0021165318,-8.032503,-8.017578,-8.072501,47.797657,36.972656,47.78557
2014-09-11 15:50:05.624976,0.272,0.24538999557495117,-8.182113,-0.08482549,-0.0021165318,-8.289122,-8.140885,-8.11633,48.05305,37.357315,48.14689
2014-09-12 03:09:07.499987,0.271,0.24167999267578125,-7.9809813,-0.08471662,-0.002119891,-8.000168,-7.8704085,-8.072367,58.8033,47.385807,58.708042
2014-09-13 02:00:41.250000,0.299,0.2607099914550781,-7.1810803,-0.08458252,-0.002126134,-7.03174,-7.1847353,-7.3267655,60.397915,49.1951,60.255077
2014-09-13 15:08:44.999003,0.289,0.26910999298095706,-8.009877,-0.08458252,-0.002126134,-7.950866,-8.031267,-8.047497,37.284122,27.946337,37.284122
2014-09-13 16:00:52.500003,0.29,0.26910999298095706,-8.208867,-0.08458252,-0.002126134,-8.160936,-8.106482,-8.359184,59.337467,48.223423,59.40305
2014-09-14 14:48:00.000002,0.275,0.25128999710083005,-8.283526,-0.084441625,-0.0021322377,-8.324464,-8.262137,-8.263979,62.821194,51.461597,62.84902
2014-09-15 02:07:03.749998,0.27,0.24739999771118165,-8.359811,-0.08429456,-0.0021393728,-8.31066,-8.169141,-8.599633,53.402203,42.310345,53.349335
2014-09-15 02:59:13.125017,0.269,0.24739999771118165,-8.152947,-0.08429456,-0.0021393728,-8.141397,-8.136348,-8.181098,46.396397,35.668495,46.27406
2014-09-16 14:58:50.624999,0.29,0.24236000061035157,-7.9634647,-0.08414905,-0.0021433185,-8.057067,-7.877311,-7.956017,52.208412,41.046444,52.208843
2014-09-16 15:46:39.374999,0.29,0.24236000061035157,-8.163257,-0.08414905,-0.0021433185,-8.201654,-8.087249,-8.200868,43.286568,33.09438,43.37149
2014-09-17 02:17:48.750000,0.277,0.24052000045776367,-8.058532,-0.084000856,-0.0021523247,-8.085379,-7.8544526,-8.2357645,39.76591,29.994385,39.646595
2014-09-17 03:05:39.375025,0.279,0.24052000045776367,-8.201275,-0.084000856,-0.0021523247,-8.261053,-8.152858,-8.189915,55.159466,43.840668,55.065548
2014-09-18 01:57:11.250013,0.267,0.23621999740600585,-8.427884,-0.083846495,-0.002161245,-8.299358,-8.47097,-8.513325,63.20863,52.055607,63.05863
2014-09-18 15:05:18.749991,0.261,0.23541000366210937,-8.358517,-0.083846495,-0.002161245,-8.3172655,-8.422543,-8.335742,42.89763,32.692245,42.8985
2014-09-18 15:57:24.375000,0.261,0.23541000366210937,-8.361401,-0.083846495,-0.002161245,-8.346431,-8.441601,-8.296169,56.03263,44.941395,56.086464
2014-09-20 02:03:37.499980,0.244,0.22934999465942382,-8.673566,-0.08365192,-0.0021683297,-8.529694,-8.766342,-8.724662,57.05144,45.85083,56.991184
2014-09-20 02:55:41.250005,0.244,0.22934999465942382,-8.215213,-0.08365192,-0.0021683297,-8.159457,-7.995912,-8.49027,41.19157,31.123446,41.065216
2014-09-20 16:03:50.625008,0.238,0.22886999130249022,-8.482658,-0.08365192,-0.0021683297,-8.508756,-8.437495,-8.501724,62.215126,51.146965,62.355953
2014-09-21 14:55:18.749986,0.222,0.22479000091552734,-8.245915,-0.08353483,-0.0021731076,-8.493062,-7.9907274,-8.253956,56.163353,44.815765,56.17214
2014-09-21 15:43:15.000006,0.221,0.22479000091552734,-8.294862,-0.08353483,-0.0021731076,-8.193911,-8.479326,-8.21135,37.809345,28.369305,37.876377
2014-09-22 02:14:18.750012,0.21,0.22145000457763672,-8.004146,-0.0834136,-0.0021759507,-7.954099,-7.901282,-8.157055,44.95481,34.518196,44.835045
2014-09-22 03:02:13.125007,0.212,0.22145000457763672,-8.238385,-0.0834136,-0.0021759507,-8.294683,-8.156025,-8.264446,51.052383,39.96309,50.97238
2014-09-23 15:01:50.624988,0.191,0.22024999618530272,-8.696846,-0.08331526,-0.002172689,-8.614919,-8.974439,-8.501181,47.96366,37.183025,47.97717
2014-09-23 15:53:54.375013,0.192,0.22024999618530272,-8.650333,-0.08331526,-0.002172689,-8.667726,-8.522404,-8.760873,52.34286,41.394085,52.386665
2014-09-24 03:12:56.249983,0.186,0.2189200019836426,-8.706256,-0.0831784,-0.0021702324,-8.664685,-8.703299,-8.750784,61.917763,50.443634,61.825096
2014-09-25 02:00:11.250002,0.174,0.2155299949645996,-8.344052,-0.08301843,-0.002168912,-8.303836,-8.308439,-8.419882,60.300194,49.081974,60.221943
2014-09-25 16:00:24.373984,0.172,0.21577999114990234,-8.419845,-0.08301843,-0.002168912,-8.513005,-8.425421,-8.321106,59.235077,48.12029,59.364258
2014-09-26 14:51:46.875014,0.169,0.21374000549316408,-8.307579,-0.08287306,-0.0021705271,-8.236889,-8.379278,-8.306571,59.679066,48.261833,59.696518
2014-09-27 02:10:46.875000,0.165,0.21190000534057618,-8.435703,-0.08278381,-0.002164674,-8.477577,-8.361123,-8.468411,49.557476,38.70101,49.44622
2014-09-27 02:58:44.998998,0.165,0.21190000534057618,-8.617329,-0.08278381,-0.002164674,-8.513598,-8.601868,-8.73652,46.385864,35.724915,46.304935
2014-09-28 14:58:22.499020,0.157,0.22386999130249025,-8.477883,-0.08270421,-0.0021514923,-8.475035,-8.414368,-8.544248,52.404583,41.28632,52.434387
2014-09-28 15:50:24.374020,0.157,0.22386999130249025,-8.628929,-0.08270421,-0.0021514923,-8.583522,-8.596343,-8.706923,48.139465,37.448933,48.150776
2014-09-29 02:17:22.499005,0.153,0.21978000640869141,-8.45694,-0.08266931,-0.0021281552,-8.6149025,-8.42863,-8.327286,39.65127,29.890165,39.6347
2014-09-29 03:09:24.374005,0.152,0.21978000640869141,-8.302634,-0.08266931,-0.0021281552,-8.386648,-8.236747,-8.284508,58.65429,47.200493,58.55503
2014-09-30 01:56:45.000025,0.151,0.21629999160766603,-8.354983,-0.08264874,-0.0021002472,-8.291033,-8.266374,-8.507542,63.17443,52.017532,63.094433
2014-09-30 15:09:00.000008,0.152,0.21527999877929688,-8.068158,-0.08264874,-0.0021002472,-7.937187,-8.14938,-8.117907,37.285656,27.865263,37.238777
2014-09-30 15:56:58.125012,0.152,0.21527999877929688,-8.339307,-0.08264874,-0.0021002472,-8.336018,-8.298409,-8.383494,55.872578,44.778748,55.994183
2014-10-01 14:48:13.124976,0.15,0.21079999923706055,-8.402199,-0.08263871,-0.0020700514,-8.518629,-8.364652,-8.323315,62.828064,51.42272,62.845554
2014-10-02 02:07:16.875012,0.15,0.2073699951171875,-8.4372635,-0.0826766,-0.0020363475,-8.4234495,-8.458611,-8.429729,53.599712,42.511715,53.47494
2014-10-02 02:55:16.873995,0.149,0.2073699951171875,-8.460013,-0.0826766,-0.0020363475,-8.512978,-8.537963,-8.329097,41.12648,31.14576,41.04769
2014-10-03 14:54:54.373977,0.198,0.27618000030517575,-7.2214127,-0.082721435,-0.0020002713,-7.4043803,-6.9779873,-7.28187,56.39291,45.088356,56.416164
2014-10-03 15:46:52.500013,0.208,0.27618000030517575,-7.3926697,-0.082721435,-0.0020002713,-7.300585,-7.3792753,-7.4981484,43.36387,33.1669,43.363537
2014-10-04 02:13:54.374003,0.204,0.28267999649047854,-8.256274,-0.082726,-0.0019679114,-8.466623,-8.194578,-8.10762,44.92645,34.48292,44.900352
2014-10-04 03:05:52.499999,0.203,0.28267999649047854,-8.274185,-0.082726,-0.0019679114,-8.344088,-8.294838,-8.183629,55.024376,43.658268,54.916676
2014-10-05 15:05:28.124995,0.187,0.24738000869750976,-8.874272,-0.08272517,-0.0019336025,-8.749753,-8.914814,-8.958252,42.884624,32.622616,42.86603
2014-10-05 15:53:30.000009,0.189,0.24738000869750976,-8.95686,-0.08272517,-0.0019336025,-8.927816,-9.0572405,-8.885522,52.092934,41.13831,52.199028
2014-10-07 02:03:45.000000,0.206,0.3448400115966797,-8.01978,-0.082773864,-0.0018676657,-7.9804254,-8.058136,-8.020779,57.229702,46.025154,57.096664
2014-10-07 16:03:58.124987,0.231,0.29042999267578123,-8.34464,-0.082773864,-0.0018676657,-8.17876,-8.552066,-8.303093,62.27586,51.21831,62.36695
2014-10-08 14:51:24.374995,0.223,0.29836999893188476,-8.265204,-0.08285845,-0.0018319457,-8.323674,-8.112005,-8.359934,59.91966,48.55723,59.949787
2014-10-09 02:10:26.250006,0.215,0.2807299995422363,-8.416876,-0.082918294,-0.0017944798,-8.443342,-8.284861,-8.522425,49.59066,38.727234,49.56425
2014-10-09 03:02:18.748995,0.214,0.2807299995422363,-8.495919,-0.082918294,-0.0017944798,-8.305231,-8.5424385,-8.640088,50.995823,39.84613,50.874573
2014-10-10 15:01:54.374998,0.203,0.2626300048828125,-8.238376,-0.08297102,-0.0017526743,-8.282708,-8.089014,-8.343403,48.10799,37.261795,48.09821
2014-10-10 15:50:01.875007,0.204,0.2626300048828125,-8.278839,-0.08297102,-0.0017526743,-8.229335,-8.292757,-8.314427,47.788822,37.113636,47.88666
2014-10-11 03:09:03.750017,0.195,0.2564699935913086,-8.388816,-0.08306396,-0.0017079744,-8.419406,-8.312171,-8.43487,58.537697,47.13355,58.455257
2014-10-12 15:08:41.249999,0.227,0.2511199951171875,-8.169985,-0.08312994,-0.0016668792,-7.9926076,-8.344666,-8.172682,37.609318,28.224106,37.614933
2014-10-12 16:00:26.249974,0.227,0.2511199951171875,-8.222951,-0.08312994,-0.0016668792,-8.297221,-8.234726,-8.136906,59.182693,48.07788,59.25649
2014-10-13 14:47:54.375008,0.265,0.257549991607666,-8.105545,-0.083166085,-0.0016291004,-8.006666,-8.207215,-8.102754,63.084988,51.72901,63.11105
2014-10-14 02:06:58.125003,0.261,0.25174999237060547,-8.130806,-0.083239004,-0.001584423,-8.040344,-8.063014,-8.28906,53.73941,42.632835,53.69527
2014-10-14 02:58:44.998998,0.262,0.25174999237060547,-8.0367775,-0.083239004,-0.001584423,-7.9554605,-8.0448475,-8.110024,46.222687,35.513897,46.10478
2014-10-15 14:58:22.499020,0.286,0.3179899978637695,-7.953196,-0.08326108,-0.0015415653,-7.8063664,-7.9734983,-8.079722,52.623684,41.431255,52.624924
2014-10-15 15:46:33.748998,0.284,0.3179899978637695,-8.124802,-0.08326108,-0.0015415653,-8.215893,-8.005518,-8.152995,42.872623,32.718536,42.950718
2014-10-16 02:17:20.624986,0.274,0.3002799987792969,-8.219925,-0.08326353,-0.0014951448,-8.09946,-8.365978,-8.194335,39.91282,30.132343,39.80207
2014-10-16 03:05:33.748984,0.274,0.3002799987792969,-8.488861,-0.08326353,-0.0014951448,-8.567718,-8.301233,-8.597634,54.832237,43.533554,54.75735
2014-10-17 01:56:43.125000,0.276,0.2864299964904785,-8.661571,-0.08326696,-0.0014508374,-8.586668,-8.61689,-8.781153,63.271725,52.129745,63.131355
2014-10-17 15:05:09.374986,0.272,0.28284999847412107,-8.386034,-0.08326696,-0.0014508374,-8.345865,-8.377676,-8.434561,43.384743,33.136864,43.394985
2014-10-17 15:56:54.375002,0.273,0.28284999847412107,-8.235511,-0.08326696,-0.0014508374,-8.21447,-8.322172,-8.16989,55.74394,44.66311,55.800484
2014-10-19 02:03:30.000000,0.253,0.26996000289916994,-8.658153,-0.08326679,-0.0013736011,-8.621323,-8.787299,-8.565835,57.357788,46.153008,57.30311
2014-10-19 02:55:13.124991,0.251,0.26996000289916994,-8.497037,-0.08326679,-0.0013736011,-8.4952345,-8.513631,-8.4822445,40.86347,30.850323,40.74177
2014-10-19 16:03:41.250003,0.246,0.26898000717163084,-8.500136,-0.08326679,-0.0013736011,-8.426924,-8.531362,-8.542122,61.999912,50.931313,62.137527
2014-10-20 14:54:48.749988,0.233,0.2641200065612793,-8.365853,-0.08333445,-0.0013254147,-8.476094,-8.2450075,-8.376458,56.64774,45.28769,56.652725
2014-10-20 15:43:03.749976,0.232,0.2641200065612793,-8.44205,-0.08333445,-0.0013254147,-8.504765,-8.377436,-8.443948,37.371216,28.003147,37.43373
2014-10-21 02:13:48.750014,0.225,0.26013999938964844,-8.440215,-0.08339349,-0.0012745177,-8.510089,-8.380873,-8.429683,45.254314,34.78742,45.140896
2014-10-21 03:02:01.875017,0.225,0.26013999938964844,-8.640801,-0.08339349,-0.0012745177,-8.626328,-8.599702,-8.696374,50.609947,39.568768,50.538647
2014-10-22 15:01:39.374999,0.209,0.25641000747680665,-8.744966,-0.08343504,-0.0012201892,-8.756307,-8.767762,-8.710828,48.4342,37.632305,48.465885
2014-10-22 15:53:22.498984,0.209,0.25641000747680665,-8.716942,-0.08343504,-0.0012201892,-8.789511,-8.664441,-8.696872,51.74991,40.815266,51.77692
2014-10-23 03:12:26.249020,0.2,0.2528400039672852,-8.630166,-0.08344924,-0.0011698114,-8.858485,-8.532831,-8.499185,61.737133,50.269215,61.650555
2014-10-24 02:00:00.000013,0.187,0.26295000076293945,-8.76458,-0.08344191,-0.0011241082,-8.838835,-8.850453,-8.604451,60.656548,49.451614,60.59213
2014-10-24 16:00:11.249010,0.187,0.2573600006103516,-8.636757,-0.08344191,-0.0011241082,-8.579145,-8.761034,-8.57009,58.930325,47.81556,59.06079
