,SSM_IS,TAU,SIG40
2010-09-27 11:31:35.625016,0.1585,0.42683318,-12.047343
2010-09-27 22:50:24.375012,0.1514,0.42683318,-11.867494
2010-09-29 12:30:11.250002,0.1448,0.42782363,-12.190457
2010-09-29 23:49:01.874983,0.1377,0.42782363,-11.813183
2010-10-02 11:28:01.874012,0.123,0.4290675,-11.693295
2010-10-02 22:46:54.375025,0.1224,0.4290675,-11.67328
2010-10-04 12:26:39.374990,0.1061,0.429508,-12.020734
2010-10-04 23:45:30.000011,0.1072,0.429508,-11.808232
2010-10-06 11:45:16.874997,0.1189,0.4300492,-10.222326
2010-10-07 11:24:33.750016,0.1004,0.43020487,-12.420106
2010-10-07 22:43:26.249016,0.0997,0.43020487,-11.969569
2010-10-09 12:23:14.999997,0.0873,0.43026733,-12.268876
2010-10-09 23:42:03.749993,0.087,0.43026733,-12.021615
2010-10-11 11:41:54.374023,0.0716,0.43015364,-11.919499
2010-10-12 22:40:05.624999,0.2834,0.4301285,-10.144282
2010-10-13 12:40:28.124991,0.2963,0.43014383,-10.007785
2010-10-14 12:19:54.375014,0.2725,0.43000725,-10.982903
2010-10-14 23:38:41.249020,0.399,0.43000725,-9.745671
2010-10-16 11:38:31.875021,0.3118,0.42980993,-11.476048
2010-10-17 22:36:45.000016,0.2735,0.42976183,-11.70903
2010-10-18 12:37:07.500008,0.2655,0.4297311,-11.651143
2010-10-19 23:35:18.750017,0.2486,0.42961153,-11.286672
2010-10-21 11:35:09.375013,0.2197,0.42913127,-11.703762
2010-10-21 22:53:58.125009,0.2175,0.42913127,-11.024128
2010-10-22 22:33:22.500008,0.2042,0.428948,-11.666644
2010-10-23 12:33:45.000000,0.2063,0.42885745,-10.790473
2010-10-23 23:52:41.250016,0.2084,0.42885745,-11.428708
2010-10-24 23:31:56.250009,0.1962,0.42871642,-11.362026
2010-10-26 11:31:44.999980,0.1692,0.42839557,-11.812866
2010-10-26 22:50:35.625001,0.1698,0.42839557,-11.54659
2010-10-28 12:30:24.374976,0.1431,0.42806497,-12.137062
2010-10-28 23:49:16.875023,0.1406,0.42806497,-12.153282
2010-10-31 11:28:20.624987,0.2443,0.42765933,-11.143773
2010-10-31 22:47:13.124993,0.2405,0.42765933,-11.340953
2010-11-02 12:27:01.875008,0.2202,0.42731324,-11.753933
2010-11-02 23:45:52.499990,0.2073,0.42731324,-11.385968
2010-11-04 11:45:43.124020,0.1877,0.42703956,-11.056454
2010-11-05 11:24:58.125019,0.1797,0.42685202,-11.245881
2010-11-05 22:43:50.624020,0.171,0.42685202,-11.124074
2010-11-07 12:23:39.375000,0.154,0.4261986,-11.805465
2010-11-07 23:42:28.124997,0.1454,0.4261986,-11.680485
2010-11-09 11:42:18.748987,0.1327,0.4255202,-10.944572
2010-11-10 22:40:28.125017,0.1156,0.42515764,-11.213303
2010-11-11 12:40:52.499994,0.112,0.42472094,-11.768275
2010-11-12 12:20:16.873987,0.102,0.42429128,-11.771762
2010-11-12 23:39:03.750004,0.0933,0.42429128,-10.63956
2010-11-14 11:38:54.375000,0.2441,0.42349622,-8.997178
2010-11-15 22:37:05.625009,0.1822,0.42312935,-11.086406
2010-11-16 12:37:29.999986,0.1706,0.42267182,-11.382596
2010-11-17 23:35:39.375011,0.1424,0.4221525,-11.08517
2010-11-19 11:35:30.000007,0.1247,0.42112696,-10.924335
2010-11-19 22:54:18.750003,0.1156,0.42112696,-11.054959
2010-11-20 22:33:43.125001,0.1061,0.4206464,-11.051311
2010-11-21 12:34:05.624993,0.1034,0.4201125,-11.846626
2010-11-22 23:32:14.999012,0.0848,0.41962624,-11.547874
2010-11-24 11:32:05.625014,0.0744,0.41865987,-11.049355
2010-11-24 22:50:56.249995,0.0694,0.41865987,-11.500027
2010-11-26 12:30:43.124020,0.0623,0.41771665,-11.796383
2010-12-09 22:40:45.000001,0.2394,0.41661423,-11.105209
2010-12-10 12:41:07.499993,0.236,0.41668883,-11.416747
2010-12-11 12:20:31.874991,0.2199,0.41691065,-11.115346
2010-12-11 23:39:19.686993,0.2134,0.41691065,-10.957199
2010-12-13 11:39:09.374999,0.1945,0.41742122,-11.257459
2010-12-14 22:37:20.625008,0.1802,0.41774997,-11.2741165
2010-12-15 12:37:43.125000,0.1797,0.41809753,-11.452049
2010-12-16 23:35:54.375010,0.1631,0.4184587,-11.341025
2010-12-18 11:35:43.125021,0.1543,0.41921043,-12.000843
2010-12-18 22:54:31.875017,0.1496,0.41921043,-11.743594
2010-12-19 22:33:56.250016,0.1598,0.41944012,-11.990434
2010-12-20 12:34:20.623987,0.1591,0.4197398,-11.192918
2010-12-21 23:32:28.123987,0.1524,0.4200074,-10.974126
2010-12-23 11:32:18.749988,0.148,0.4205067,-11.771865
2010-12-23 22:51:07.500025,0.1434,0.4205067,-11.380802
2010-12-25 12:30:56.250000,0.1349,0.4211782,-10.571885
2010-12-25 23:49:48.750006,0.135,0.4211782,-11.214854
2010-12-28 11:28:52.500010,0.1209,0.42235276,-11.877152
2010-12-28 22:47:43.124991,0.1202,0.42235276,-11.87157
2010-12-30 12:27:31.875007,0.1126,0.4228844,-12.074372
2010-12-30 23:46:22.499988,0.1064,0.4228844,-11.797547
2011-01-01 11:46:11.249999,0.1031,0.4234134,-11.841722
2011-01-02 11:25:26.248987,0.1003,0.42357963,-12.288883
2011-01-02 22:44:18.749999,0.0962,0.42357963,-12.25518
2011-01-04 23:42:56.250010,0.0887,0.423955,-12.31998
2011-01-06 11:42:45.000021,0.0844,0.42413482,-12.373839
2011-01-07 22:40:54.375006,0.0818,0.42417276,-12.26348
2011-01-08 12:41:16.874998,0.0825,0.42424518,-12.357445
2011-01-09 12:20:41.248990,0.0785,0.42424023,-10.648514
2011-01-09 23:39:28.125008,0.0781,0.42424023,-12.03098
2011-01-11 11:39:18.750003,0.0759,0.42432013,-11.299279
2011-01-12 22:37:30.000013,0.0746,0.4243201,-11.419276
2011-01-13 12:37:52.500005,0.0755,0.42430988,-12.252701
2011-01-14 23:36:01.874990,0.0774,0.42429817,-10.555838
2011-01-16 11:35:52.499020,0.0791,0.4241527,-11.7545395
2011-02-24 11:28:58.125005,0.1253,0.4222839,-11.923775
2011-02-24 22:47:50.625011,0.1112,0.4222839,-11.976836
2011-02-26 12:27:37.500001,0.103,0.42241842,-11.81886
2011-02-26 23:46:28.125023,0.0962,0.42241842,-11.593194
2011-02-28 11:46:15.000008,0.0997,0.42234108,-11.7903185
2011-03-01 11:25:30.000002,0.098,0.42197365,-12.492303
2011-03-01 22:44:24.374993,0.0951,0.42197365,-12.315594
2011-03-03 12:24:09.374999,0.0898,0.4216121,-12.524952
2011-03-03 23:43:00.000000,0.0847,0.4216121,-11.83615
2011-03-05 11:42:48.749991,0.0807,0.4211452,-12.166054
2011-03-06 22:40:56.249991,0.0743,0.42087188,-12.002919
2011-03-07 12:41:18.750023,0.0731,0.42053598,-12.46103
2011-03-08 12:20:43.125021,0.0701,0.4202334,-12.478427
2011-03-08 23:39:31.875017,0.0674,0.4202334,-12.3261595
2011-03-10 11:39:18.750003,0.194,0.41952267,-9.788865
2011-03-11 22:37:30.000013,0.1833,0.41910753,-11.387321
2011-03-12 12:37:52.500005,0.1831,0.41870317,-11.67216
2011-03-13 23:36:01.874990,0.2342,0.41835308,-10.725209
2011-03-15 11:35:50.625000,0.2026,0.41769773,-11.438122
2011-03-15 22:54:39.374997,0.189,0.41769773,-11.544205
2011-03-16 22:34:03.749995,0.1703,0.41738155,-11.948276
2011-03-17 12:34:26.249987,0.1646,0.4171315,-11.8539095
2011-03-17 23:53:20.624012,0.1557,0.4171315,-11.890976
2011-03-18 23:32:33.749987,0.1472,0.4168151,-12.031804
2011-03-20 11:32:20.625013,0.1339,0.4163177,-11.22898
2011-03-20 22:51:11.248988,0.1273,0.4163177,-11.8831835
2011-03-22 12:30:58.125025,0.1557,0.41592798,-11.451238
2011-03-22 23:49:50.624991,0.1519,0.41592798,-11.766483
2011-03-25 11:28:52.500010,0.2141,0.41536862,-11.859661
2011-03-25 22:47:43.124991,0.1986,0.41536862,-11.691388
2011-03-27 12:27:29.999982,0.1661,0.41510975,-12.210307
2011-03-27 23:46:20.625003,0.1566,0.41510975,-11.911902
2011-03-29 11:46:09.375014,0.1418,0.41507715,-11.793536
2011-03-30 11:25:22.498977,0.1345,0.41504964,-12.100066
2011-03-30 22:44:16.875014,0.1347,0.41504964,-11.992772
2011-05-03 22:41:00.000000,0.0893,0.40878636,-11.72906
2011-05-04 12:41:22.498987,0.0907,0.40836808,-12.302887
2011-05-05 12:20:46.874991,0.0817,0.40797225,-12.944732
2011-05-05 23:39:33.750002,0.0838,0.40797225,-12.431045
2011-05-07 11:39:22.500013,0.0787,0.40714908,-12.834682
2011-05-08 22:37:33.748977,0.0744,0.40669143,-12.400403
2011-05-09 12:37:56.249974,0.0763,0.4062649,-12.787259
2011-05-10 23:36:05.624999,0.0753,0.40593833,-11.857785
2011-05-12 11:35:54.375010,0.0916,0.40534896,-10.926262
2011-05-12 22:54:41.249982,0.1313,0.40534896,-10.799712
2011-05-13 22:34:05.624014,0.1238,0.405078,-12.356015
2011-05-17 11:32:24.373977,0.1148,0.40384862,-13.109123
2011-05-17 22:51:13.125019,0.1118,0.40384862,-12.753181
2011-05-19 12:31:00.000009,0.1063,0.40333685,-12.651458
2011-05-19 23:49:52.499010,0.1028,0.40333685,-12.396352
2011-05-22 11:28:54.374995,0.099,0.4021891,-10.100953
2011-05-22 22:47:44.999976,0.1397,0.4021891,-10.621278
2011-05-24 12:27:31.875007,0.2049,0.4014173,-11.670091
2011-05-24 23:46:22.499988,0.1939,0.4014173,-11.464821
2011-05-26 11:46:09.375014,0.1736,0.40064302,-12.029018
2011-05-27 11:25:22.498977,0.1653,0.4002469,-12.528708
2011-05-27 22:44:16.875014,0.1612,0.4002469,-12.276902
2011-05-29 12:24:01.875019,0.1511,0.3995244,-12.422015
2011-05-29 23:42:50.624010,0.1497,0.3995244,-12.143016
2011-05-31 11:42:39.374986,0.1421,0.398846,-12.607905
2014-10-22 12:29:01.873995,0.0375,0.428948,-13.047683
2014-10-22 23:47:52.498977,0.0348,0.428948,-12.853554
2014-10-23 22:39:01.873987,0.0333,0.42885745,-12.133228
2014-10-24 11:47:39.374003,0.034,0.42871642,-13.020756
2014-10-24 12:39:26.250009,0.0352,0.42871642,-12.803787
2014-10-25 11:26:54.375002,0.0315,0.4286002,-12.441302
2014-10-25 22:45:46.874003,0.0286,0.4286002,-12.840816
2014-10-25 23:37:37.500019,0.0274,0.4286002,-12.964081
2014-10-27 11:37:30.000000,0.0262,0.42824653,-13.260135
2014-10-27 12:25:31.875014,0.0262,0.42824653,-13.351769
2014-10-27 22:56:18.749996,0.0227,0.42824653,-13.073779
2014-10-27 23:44:20.625010,0.0224,0.42824653,-12.875435
2014-10-28 22:35:45.000019,0.0202,0.42806497,-13.111688
2014-10-29 11:44:07.499996,0.0258,0.42789564,-13.536247
2014-10-29 12:36:07.499005,0.0262,0.42789564,-13.114255
2014-10-29 23:55:03.749987,0.0199,0.42789564,-12.571176
2014-10-30 22:42:18.750006,0.0194,0.427796,-13.115918
2014-10-30 23:34:18.750021,0.0187,0.427796,-13.268886
2014-10-31 12:42:43.123977,0.0243,0.42765933,-12.861012
2014-11-01 11:34:09.374976,0.019,0.42747733,-13.165603
2014-11-01 12:22:07.500021,0.019,0.42747733,-12.587924
2014-11-01 22:53:00.000000,0.0178,0.42747733,-12.890582
2014-11-01 23:40:56.250017,0.0175,0.42747733,-12.895696
2014-11-03 11:40:46.875013,0.0203,0.42719352,-13.755834
2014-11-03 12:32:50.624998,0.0225,0.42719352,-13.362682
2014-11-03 23:51:43.123998,0.0136,0.42719352,-13.024566
2014-11-04 22:38:58.123977,0.0185,0.42703956,-13.46642
2014-11-05 12:39:22.499999,0.0212,0.42685202,-13.591034
2014-11-06 11:30:48.749993,0.0211,0.42658678,-13.58224
2014-11-06 22:49:41.250000,0.015,0.42658678,-13.509301
2014-11-06 23:37:33.750009,0.0128,0.42658678,-13.720405
2014-11-08 11:37:24.375005,0.0197,0.42586154,-13.611538
2014-11-08 12:29:29.999974,0.0197,0.42586154,-13.660156
2014-11-08 22:56:13.123995,0.0142,0.42586154,-13.737282
2014-11-08 23:48:22.500021,0.0151,0.42586154,-13.410996
2014-11-09 22:35:37.500000,0.0123,0.4255202,-13.620667
2014-11-10 11:48:13.124976,0.0179,0.42515764,-14.001819
2014-11-10 12:36:01.874976,0.0189,0.42515764,-13.77863
2014-11-10 23:54:56.250008,0.0094,0.42515764,-13.981026
2014-11-11 11:27:28.125010,0.0163,0.42472094,-13.708432
2014-11-11 22:46:22.498995,0.0108,0.42472094,-13.759197
2014-11-11 23:34:11.248995,0.0107,0.42472094,-14.2145605
2014-11-13 11:34:00.000012,0.0174,0.42386296,-13.792579
2014-11-13 12:26:11.249976,0.0174,0.42386296,-13.806095
2014-11-13 22:52:50.624993,0.0115,0.42386296,-13.817108
2014-11-13 23:45:00.000013,0.0115,0.42386296,-13.804916
2014-11-15 11:44:50.624003,0.0139,0.42312935,-13.406743
2014-11-15 12:32:39.374003,0.0127,0.42312935,-13.138755
2014-11-15 23:51:31.874974,0.0116,0.42312935,-12.099086
2014-11-16 22:43:01.874012,0.0217,0.42267182,-13.34726
2014-11-17 12:43:26.249995,0.032,0.4221525,-13.606217
2014-11-18 11:30:37.498998,0.0376,0.42164072,-14.200765
2014-11-18 12:22:50.624993,0.0376,0.42164072,-13.817538
2014-11-18 22:49:28.124020,0.0323,0.42164072,-14.040439
2014-11-18 23:41:37.500005,0.0334,0.42164072,-13.974389
2014-11-20 11:41:28.125000,0.0392,0.4206464,-13.796075
2014-11-20 12:29:16.875000,0.0392,0.4206464,-13.796651
2014-11-20 23:48:07.499982,0.0381,0.4206464,-13.969734
2014-11-21 22:39:41.249995,0.0366,0.4201125,-13.821346
2014-11-22 11:47:56.248987,0.0393,0.41962624,-14.29456
2014-11-22 12:40:03.749987,0.0403,0.41962624,-13.6887865
2014-11-23 11:27:11.249986,0.0394,0.41910142,-14.053769
2014-11-23 22:46:05.625017,0.0363,0.41910142,-11.822421
2014-11-23 23:38:14.998991,0.0369,0.41910142,-10.673199
2014-11-25 11:38:05.623987,0.0418,0.4181757,-13.365733
2014-11-25 12:25:52.500008,0.0418,0.4181757,-13.378354
2014-11-25 22:56:54.374989,0.039,0.4181757,-12.522128
2014-11-25 23:44:41.248998,0.0395,0.4181757,-13.180566
2014-11-26 22:36:18.749987,0.041,0.41771665,-13.800525
2014-11-27 11:44:31.875000,0.0473,0.41739893,-13.944327
2014-11-27 12:36:43.123998,0.0477,0.41739893,-13.847984
2014-11-27 23:55:37.499995,0.0428,0.41739893,-13.987447
2014-11-28 22:42:41.250025,0.0637,0.41709942,-14.1175
2014-11-28 23:34:50.623998,0.0637,0.41709942,-13.874797
2014-11-29 12:43:03.749976,0.0663,0.41691813,-13.9319105
2014-11-30 11:34:41.250000,0.0659,0.4167816,-12.78231
2014-11-30 12:22:28.124974,0.0659,0.4167816,-12.216839
2014-11-30 22:53:31.875021,0.0613,0.4167816,-12.914326
2014-11-30 23:41:14.999986,0.061,0.4167816,-13.130058
2014-12-02 11:41:05.624982,0.0722,0.41653496,-14.064034
2014-12-02 12:33:18.749005,0.0802,0.41653496,-13.7844515
2014-12-02 23:52:11.250017,0.0558,0.41653496,-13.982509
2014-12-03 22:39:15.000007,0.3904,0.41646984,-12.567332
2014-12-04 12:39:39.374983,0.1872,0.41646066,-12.004608
2014-12-05 11:31:16.875007,0.2044,0.41645902,-13.0241585
2014-12-05 22:50:07.499988,0.1746,0.41645902,-12.817271
2014-12-05 23:37:48.749003,0.1734,0.41645902,-12.96658
2014-12-07 11:37:37.500019,0.1606,0.41651195,-13.282041
2014-12-07 12:29:56.250003,0.1606,0.41651195,-13.210071
2014-12-07 22:56:26.249010,0.1503,0.41651195,-12.555772
2014-12-07 23:48:46.875025,0.1489,0.41651195,-13.180499
2014-12-08 22:35:50.625014,0.1419,0.41655347,-13.613732
2014-12-09 11:48:35.624995,0.1479,0.41661423,-13.645228
2014-12-09 12:36:13.125006,0.1475,0.41661423,-13.6932535
2014-12-09 23:55:07.498991,0.1331,0.41661423,-14.021781
2014-12-10 11:27:50.624989,0.136,0.41668883,-12.26799
2014-12-10 22:46:43.124995,0.126,0.41668883,-13.058464
2014-12-10 23:34:20.625006,0.1267,0.41668883,-12.641118
2014-12-12 11:34:09.374976,0.1396,0.41715223,-13.733949
2014-12-12 12:26:29.999020,0.1396,0.41715223,-13.911488
2014-12-12 22:52:58.125013,0.1264,0.41715223,-13.84287
2014-12-12 23:45:20.625007,0.125,0.41715223,-13.874188
2014-12-14 11:45:09.375017,0.1173,0.41774997,-14.168986
2014-12-14 12:32:45.000003,0.1175,0.41774997,-13.853911
2014-12-14 23:51:37.500009,0.1046,0.41774997,-13.783324
2014-12-15 22:43:18.750002,0.0968,0.41809753,-13.291344
2014-12-16 12:43:41.248988,0.1206,0.4184587,-13.271465
2014-12-17 11:30:39.374989,0.0959,0.4188446,-14.082841
2014-12-17 12:23:05.623987,0.0959,0.4188446,-14.080933
2014-12-17 22:49:31.874995,0.0798,0.4188446,-14.218112
2014-12-17 23:41:54.374989,0.0805,0.4188446,-14.289196
2014-12-19 11:41:45.000025,0.0821,0.41944012,-13.995685
2014-12-19 12:29:16.875000,0.0821,0.41944012,-14.282779
2014-12-19 23:48:07.499982,0.0678,0.41944012,-14.27461
2014-12-20 22:39:58.125019,0.064,0.4197398,-13.84759
2014-12-21 11:47:56.248987,0.0694,0.4200074,-14.310955
2014-12-21 12:40:20.624005,0.0874,0.4200074,-13.729118
2014-12-22 11:27:09.373995,0.0581,0.42026034,-13.074288
2014-12-22 22:46:03.748987,0.0772,0.42026034,-13.48577
2014-12-22 23:38:31.875021,0.0797,0.42026034,-13.36081
2014-12-24 11:38:22.499976,0.0889,0.4208388,-13.644505
2014-12-24 12:25:48.749998,0.0889,0.4208388,-14.052848
2014-12-24 22:57:11.250013,0.0749,0.4208388,-13.870507
2014-12-24 23:44:37.498988,0.075,0.4208388,-14.342018
2014-12-25 22:36:37.499996,0.0648,0.4211782,-14.093636
2014-12-26 11:44:24.374980,0.0729,0.42160404,-14.476955
2014-12-26 12:37:00.000000,0.0723,0.42160404,-14.127998
2014-12-27 22:42:33.750005,0.0527,0.42204684,-14.182666
2014-12-27 23:35:09.375013,0.0534,0.42204684,-14.428557
2014-12-28 12:42:56.248991,0.0596,0.42235276,-14.032921
2014-12-29 11:34:59.999003,0.0578,0.42261493,-13.967429
2014-12-29 12:22:18.750010,0.0578,0.42261493,-13.80182
2014-12-29 22:53:50.623984,0.0441,0.42261493,-14.193328
2014-12-29 23:41:05.624982,0.0446,0.42261493,-14.384246
2014-12-31 11:40:54.373987,0.0534,0.42314506,-14.275895
2014-12-31 12:33:37.499980,0.053,0.42314506,-13.970981
2014-12-31 23:52:29.999986,0.0323,0.42314506,-13.914807
2015-01-01 22:39:03.750017,0.0305,0.4234134,-14.079327
2015-01-02 12:39:26.250009,0.0539,0.42357963,-14.019765
2015-01-03 11:31:35.624010,0.0382,0.42381153,-13.899662
2015-01-03 22:50:28.124982,0.0299,0.42381153,-14.295526
2015-01-03 23:37:33.750009,0.031,0.42381153,-14.4124565
2015-01-05 11:37:20.624995,0.0406,0.42404687,-13.360383
2015-01-05 12:30:15.000012,0.0406,0.42404687,-13.251042
2015-01-05 22:56:09.374991,0.0277,0.42404687,-13.806647
2015-01-05 23:49:05.624993,0.0273,0.42404687,-14.074013
2015-01-06 22:35:33.748984,0.0269,0.42413482,-13.67187
2015-01-07 11:48:56.249989,0.0321,0.42417276,-13.792571
2015-01-07 12:35:54.373991,0.0321,0.42417276,-14.067866
2015-01-07 23:54:48.749988,0.0272,0.42417276,-14.496629
2015-01-08 11:28:09.374998,0.0205,0.42424518,-12.338408
2015-01-08 22:47:03.749989,0.0276,0.42424518,-12.764702
2015-01-08 23:34:01.873991,0.0276,0.42424518,-11.937073
2015-01-10 11:33:48.748977,0.3438,0.42431056,-10.49035
2015-01-10 12:26:52.498998,0.3438,0.42431056,-9.650071
2015-01-10 22:52:39.373998,0.2967,0.42431056,-10.447511
2015-01-10 23:45:41.250000,0.2967,0.42431056,-11.095252
2015-01-12 11:45:29.999005,0.286,0.4243201,-11.960128
2015-01-12 12:32:24.375009,0.2776,0.4243201,-12.813873
2015-01-12 23:51:14.999991,0.2405,0.4243201,-13.310848
2015-01-13 22:43:41.250021,0.4058,0.42430988,-11.170052
2015-01-14 12:44:03.750013,0.3944,0.42429817,-12.23088
2015-01-15 11:30:16.875010,0.3091,0.424262,-12.894496
2015-01-15 12:23:28.124005,0.3091,0.424262,-11.663433
2015-01-15 22:49:09.374976,0.2627,0.424262,-12.556645
2015-01-15 23:42:14.998977,0.2623,0.424262,-12.337155
2015-01-17 11:42:05.624012,0.2268,0.42404038,-12.885697
2015-01-17 12:28:58.124991,0.2268,0.42404038,-13.233739
2015-01-17 23:47:48.750013,0.2026,0.42404038,-13.240603
2015-01-18 22:40:16.874988,0.1838,0.4239336,-12.99801
2015-01-19 11:47:39.374003,0.1845,0.4237825,-13.086006
2015-01-19 12:40:39.374980,0.1837,0.4237825,-13.133949
2015-01-20 11:26:54.375002,0.1663,0.42362434,-12.969394
2015-01-20 22:45:48.749993,0.1524,0.42362434,-11.737087
2015-01-20 23:38:50.623984,0.1541,0.42362434,-11.271855
2015-01-22 11:38:39.375000,0.2039,0.42331052,-12.546607
2015-01-22 12:25:37.499003,0.2039,0.42331052,-12.795852
2015-01-22 22:57:28.123991,0.1785,0.42331052,-12.184021
2015-01-22 23:44:26.250005,0.1779,0.42331052,-12.724033
2015-01-23 22:36:52.499995,0.1485,0.42311034,-12.802951
2015-01-24 11:44:16.875000,0.147,0.4229605,-12.70358
2015-01-24 12:37:14.999987,0.1447,0.4229605,-12.759116
2015-01-25 22:42:28.125010,0.114,0.42283434,-13.010228
2015-01-25 23:35:24.375012,0.1147,0.42283434,-12.916593
2015-01-26 12:42:50.625002,0.1128,0.42269817,-13.066304
2015-01-27 11:35:13.123977,0.1023,0.42250627,-12.435927
2015-01-27 12:22:15.000000,0.1023,0.42250627,-12.652743
2015-01-27 22:54:01.875019,0.0938,0.42250627,-12.700278
2015-01-27 23:41:03.748991,0.0921,0.42250627,-13.130643
2015-01-29 11:40:54.373987,0.0855,0.42206374,-12.93283
2015-01-29 12:33:48.750009,0.084,0.42206374,-12.794429
2015-01-29 23:52:43.125000,0.073,0.42206374,-12.865554
2015-01-30 22:39:07.499987,0.0656,0.42172188,-12.909266
2015-01-31 12:39:30.000019,0.0699,0.4214204,-13.027095
2015-02-01 11:31:44.999980,0.0638,0.4211576,-11.719627
2015-02-01 22:50:37.499986,0.2348,0.4211576,-12.259912
2015-02-01 23:37:41.249989,0.2188,0.4211576,-12.472274
2015-02-03 11:37:30.000000,0.1125,0.4207559,-13.0428095
2015-02-03 12:30:24.374976,0.1081,0.4207559,-13.096191
2015-02-03 22:56:20.625021,0.0899,0.4207559,-13.229054
2015-02-03 23:49:14.999998,0.0893,0.4207559,-13.027141
2015-02-04 22:35:45.000019,0.0727,0.42068928,-12.996834
2015-02-05 11:49:03.749003,0.0733,0.42060098,-13.280829
2015-02-05 12:36:07.499005,0.0738,0.42060098,-13.010095
2015-02-05 23:55:01.875002,0.0598,0.42060098,-13.501723
2015-02-06 11:28:16.875017,0.0632,0.42055604,-12.703303
2015-02-06 22:47:11.249003,0.0531,0.42055604,-12.943131
2015-02-06 23:34:16.874996,0.052,0.42055604,-13.607005
2015-02-08 11:34:07.499991,0.0421,0.42055988,-12.9033575
2015-02-08 12:26:58.124999,0.0421,0.42055988,-13.207667
2015-02-08 22:52:56.249988,0.0409,0.42055988,-13.122689
2015-02-08 23:45:46.874995,0.0392,0.42055988,-13.296707
2015-02-10 11:45:35.625006,0.0426,0.42070138,-13.260037
2015-02-10 12:32:45.000003,0.0437,0.42070138,-13.054993
2015-02-10 23:51:37.500009,0.034,0.42070138,-13.485867
2015-02-11 22:43:44.999991,0.0295,0.42072296,-12.587111
2015-02-12 12:44:07.498977,0.0409,0.42077854,-12.69642
2015-02-13 11:30:41.250014,0.0394,0.42081353,-12.837737
2015-02-13 12:23:29.999996,0.0394,0.42081353,-13.061909
2015-02-13 22:49:33.749980,0.0291,0.42081353,-13.375557
2015-02-13 23:42:18.748987,0.0293,0.42081353,-13.7491
2015-02-15 11:42:05.624012,0.0408,0.42110035,-12.9578705
2015-02-15 12:29:20.625010,0.0408,0.42110035,-13.421196
2015-02-15 23:48:11.249991,0.0275,0.42110035,-13.283381
2015-02-16 22:40:16.874988,0.0297,0.42116255,-12.846717
2015-02-17 11:48:01.874987,0.038,0.42130893,-13.148509
2015-02-17 12:40:39.374980,0.0421,0.42130893,-12.960326
2015-02-18 11:27:16.875021,0.0945,0.42143872,-13.013862
2015-02-18 22:46:09.374987,0.0715,0.42143872,-13.095383
2015-02-18 23:38:48.750005,0.0706,0.42143872,-13.255399
2015-02-20 11:38:39.375000,0.0559,0.42173645,-12.930179
2015-02-20 12:25:56.250017,0.0559,0.42173645,-13.413742
2015-02-20 22:57:29.999982,0.0451,0.42173645,-13.195553
2015-02-20 23:44:46.874999,0.0433,0.42173645,-13.58896
2015-02-21 22:36:54.374980,0.0369,0.42191902,-13.205868
2015-02-22 11:44:35.625009,0.0454,0.42202765,-13.547768
2015-02-22 12:37:18.748991,0.0467,0.42202765,-13.326825
2015-02-22 23:56:13.124988,0.0331,0.42202765,-13.822604
2015-02-23 22:42:44.998988,0.0325,0.42217353,-12.300583
2015-02-23 23:35:28.124982,0.0316,0.42217353,-11.523304
2015-02-24 12:43:07.499986,0.0474,0.4222839,-12.945222
2015-02-25 11:35:18.750017,0.0442,0.42233947,-13.052949
2015-02-25 12:22:31.875025,0.0442,0.42233947,-13.56046
2015-02-25 22:54:09.374999,0.0348,0.42233947,-13.406895
2015-02-25 23:41:20.625021,0.0347,0.42233947,-13.83295
2015-02-27 11:41:09.374991,0.0423,0.42241377,-13.595605
2015-02-27 12:33:58.125014,0.0427,0.42241377,-13.311993
2015-02-27 23:52:50.624980,0.0291,0.42241377,-13.382603
2015-02-28 22:39:20.623995,0.0268,0.42234108,-13.52284
2015-03-02 11:31:56.250009,0.0338,0.42177027,-13.380277
2015-03-02 22:50:48.749010,0.024,0.42177027,-13.678627
2015-03-02 23:37:54.375003,0.0228,0.42177027,-14.073826
2015-03-04 11:37:43.125014,0.031,0.4213982,-13.771434
2015-03-04 12:30:37.499991,0.0319,0.4213982,-13.723092
2015-03-04 22:56:31.875010,0.0169,0.4213982,-14.108483
2015-03-04 23:49:28.125012,0.0168,0.4213982,-13.648103
2015-03-05 22:35:54.374983,0.0164,0.4211452,-13.999078
2015-03-06 11:49:18.750008,0.0219,0.42087188,-14.240734
2015-03-06 12:36:18.750000,0.0225,0.42087188,-14.108838
2015-03-07 11:28:33.748995,0.0235,0.42053598,-13.76772
2015-03-07 22:47:26.250008,0.0162,0.42053598,-13.838642
2015-03-07 23:34:26.250000,0.0149,0.42053598,-14.17899
2015-03-09 11:34:14.999005,0.0254,0.41987726,-13.938305
2015-03-09 12:27:14.998977,0.0254,0.41987726,-13.994713
2015-03-09 22:53:05.623987,0.0138,0.41987726,-14.084701
2015-03-09 23:46:05.623998,0.0137,0.41987726,-13.899125
2015-03-11 11:45:54.374974,0.0238,0.41910753,-14.075118
2015-03-11 12:32:52.498977,0.0264,0.41910753,-13.82837
2015-03-11 23:51:44.999989,0.011,0.41910753,-13.847225
2015-03-12 22:44:05.625025,0.0107,0.41870317,-14.016075
2015-03-13 12:44:28.124976,0.0211,0.41835308,-13.845894
