,SSM_IS,TAU,SIG40
2014-10-21 02:14:07.498977,0.386,0.4086719,-9.38206
2014-10-21 03:02:18.748995,0.388,0.4086719,-9.239187
2014-10-21 16:14:01.873995,0.386,0.4086719,-9.204098
2014-10-22 15:01:35.624989,0.381,0.40813175,-9.523665
2014-10-22 15:53:24.374974,0.381,0.40813175,-9.5248995
2014-10-23 02:20:56.249003,0.378,0.4075148,-9.5621
2014-10-23 03:12:41.250025,0.378,0.4075148,-9.601514
2014-10-24 15:12:03.750007,0.365,0.40695152,-9.315296
2014-10-24 16:00:13.125000,0.365,0.40695152,-9.328355
2014-10-25 03:19:33.749980,0.36,0.40638748,-9.628428
2014-10-26 02:10:46.875000,0.354,0.40587682,-9.243045
2014-10-26 15:18:50.625008,0.353,0.40587682,-9.196288
2014-10-26 16:10:41.249012,0.352,0.40587682,-8.979163
2014-10-27 14:58:03.749976,0.344,0.40560707,-9.009068
2014-10-28 02:17:26.250021,0.341,0.40530312,-9.106312
2014-10-28 03:09:24.374005,0.337,0.40530312,-8.95171
2014-10-29 15:08:44.999003,0.401,0.40503412,-8.890519
2014-10-29 15:56:43.125013,0.398,0.40503412,-8.968589
2014-10-30 02:28:03.750003,0.377,0.4047205,-9.214441
2014-10-30 03:16:01.875008,0.378,0.4047205,-9.464679
2014-10-31 02:07:28.123995,0.367,0.4044849,-9.472153
2014-10-31 15:15:22.500005,0.366,0.4044849,-9.543346
2014-10-31 16:07:24.375005,0.367,0.4044849,-9.371983
2014-11-02 02:14:01.874988,0.384,0.4041319,-9.501424
2014-11-02 03:06:03.749988,0.382,0.4041319,-9.15132
2014-11-02 16:13:58.124991,0.373,0.4041319,-9.377358
2014-11-03 15:05:24.374020,0.365,0.40379742,-9.18618
2014-11-03 15:53:22.498984,0.363,0.40379742,-9.057518
2014-11-04 02:24:45.000005,0.359,0.40343335,-9.131845
2014-11-04 03:12:39.375000,0.359,0.40343335,-9.341462
2014-11-05 15:11:59.998991,0.352,0.40311792,-9.024589
2014-11-05 16:04:05.625007,0.354,0.40311792,-8.6598215
2014-11-06 03:23:28.124005,0.425,0.4028909,-8.239659
2014-11-07 02:10:41.250005,0.402,0.4026681,-9.228751
2014-11-07 03:02:43.125005,0.401,0.4026681,-9.049882
2014-11-07 16:10:37.499003,0.387,0.4026681,-9.447682
2014-11-08 15:02:03.750002,0.38,0.40236545,-9.15108
2014-11-09 02:21:26.250007,0.377,0.4019461,-9.085477
2014-11-09 03:09:16.874991,0.374,0.4019461,-9.24858
2014-11-10 15:08:37.499989,0.368,0.40155795,-9.311007
2014-11-10 16:00:46.874003,0.371,0.40155795,-9.058886
2014-11-11 02:27:56.249983,0.366,0.40121803,-8.932528
2014-11-11 03:20:07.499988,0.365,0.40121803,-8.886937
2014-11-12 02:07:20.624982,0.359,0.40087035,-9.031432
2014-11-12 15:19:28.124020,0.381,0.40087035,-9.329398
2014-11-12 16:07:15.000000,0.382,0.40087035,-9.461806
2014-11-13 14:58:43.125019,0.376,0.40049577,-9.964264
2014-11-15 15:05:15.000021,0.36,0.39959377,-10.032745
2014-11-15 15:57:26.249020,0.36,0.39959377,-9.563432
2014-11-16 02:24:33.749010,0.361,0.39907384,-9.827987
2014-11-16 03:16:44.999980,0.361,0.39907384,-9.503528
2014-11-17 15:16:05.625017,0.417,0.398496,-9.086108
2014-11-19 16:14:39.375019,0.387,0.39746296,-9.276913
2014-11-20 15:01:50.624988,0.387,0.39689276,-9.378987
2014-11-20 15:54:03.750017,0.388,0.39689276,-8.991059
2014-11-21 02:21:11.250008,0.385,0.3962696,-9.788612
2014-11-21 03:13:22.500012,0.385,0.3962696,-9.43763
2014-11-22 15:12:43.125009,0.381,0.39551657,-9.149237
2014-11-22 16:00:30.000025,0.382,0.39551657,-9.207123
2014-11-23 03:19:50.623998,0.379,0.39472023,-8.960014
2014-11-24 02:11:22.498987,0.414,0.3938882,-8.329968
2014-11-24 15:19:09.374976,0.406,0.3938882,-8.642338
2014-11-24 16:11:18.749996,0.404,0.3938882,-8.486011
2014-11-25 14:58:24.375010,0.396,0.39321905,-9.229003
2014-11-26 02:17:46.874974,0.393,0.3925315,-9.217893
2014-11-26 03:09:58.125019,0.391,0.3925315,-9.000844
2014-11-27 15:09:18.749976,0.392,0.3917624,-9.37665
2014-11-27 15:57:05.624991,0.392,0.3917624,-9.283327
2014-11-29 02:08:01.875009,0.391,0.39021003,-9.421562
2014-11-29 15:15:43.124999,0.391,0.39021003,-9.344892
2014-11-29 16:07:56.249988,0.388,0.39021003,-9.073628
2014-12-01 02:14:22.499982,0.383,0.38867766,-8.858079
2014-12-01 03:06:33.749986,0.383,0.38867766,-8.776856
2014-12-01 16:14:16.875000,0.381,0.38867766,-9.163756
2014-12-02 15:05:54.374983,0.43,0.3878991,-7.995079
2014-12-02 15:53:41.249999,0.43,0.3878991,-8.152139
2014-12-03 02:25:13.124012,0.41,0.38706833,-7.9698653
2014-12-03 03:12:58.124003,0.411,0.38706833,-8.120589
2014-12-04 15:12:16.875021,0.402,0.38631374,-8.550511
2014-12-04 16:04:31.874995,0.405,0.38631374,-8.535381
2014-12-05 03:23:54.375000,0.399,0.38565573,-8.420032
2014-12-06 02:10:56.248998,0.397,0.38496897,-8.35892
2014-12-06 03:03:09.374993,0.403,0.38496897,-7.839985
2014-12-07 15:02:28.125006,0.431,0.38433522,-8.92534
2014-12-08 02:21:48.749020,0.419,0.38389286,-8.836061
2014-12-08 03:09:30.000006,0.42,0.38389286,-9.01012
2014-12-09 15:08:48.749012,0.402,0.38348758,-9.29563
2014-12-09 16:01:07.500002,0.402,0.38348758,-9.104985
2014-12-10 02:28:05.624988,0.401,0.38313344,-9.102126
2014-12-10 03:20:28.124982,0.402,0.38313344,-8.982154
2014-12-11 02:07:29.999986,0.402,0.3828057,-9.271377
2014-12-11 15:19:46.873988,0.398,0.3828057,-9.043946
2014-12-11 16:07:24.375005,0.398,0.3828057,-9.321849
2014-12-12 14:59:01.874988,0.394,0.38250938,-9.505065
2014-12-13 02:18:24.373987,0.394,0.3823268,-9.362689
2014-12-13 03:06:01.875003,0.394,0.3823268,-9.608016
2014-12-14 15:05:20.624010,0.395,0.38210413,-9.486293
2014-12-14 15:57:43.125009,0.395,0.38210413,-9.337977
2014-12-15 02:24:39.375010,0.392,0.38178208,-9.444145
2014-12-15 03:17:01.873998,0.392,0.38178208,-9.454372
2014-12-16 15:16:20.624976,0.414,0.3814961,-8.818607
2014-12-16 16:03:58.124987,0.413,0.3814961,-8.9292555
2014-12-17 03:23:18.750007,0.406,0.38120213,-9.050488
2014-12-18 02:15:00.000000,0.4,0.38099557,-9.481658
2014-12-18 03:02:33.750000,0.4,0.38099557,-9.6251
2014-12-18 16:14:56.250003,0.401,0.38099557,-9.101916
2014-12-19 15:01:50.624988,0.397,0.3806472,-9.692425
2014-12-19 15:54:20.623995,0.397,0.3806472,-9.252148
2014-12-20 02:21:11.250008,0.398,0.38030025,-9.307621
2014-12-20 03:13:37.499005,0.395,0.38030025,-9.084371
2014-12-21 15:13:00.000000,0.392,0.37993973,-9.338722
2014-12-21 16:00:30.000025,0.391,0.37993973,-9.426954
2014-12-22 03:19:48.750019,0.39,0.37965873,-9.022441
2014-12-23 02:11:39.374976,0.388,0.37939134,-8.449895
2014-12-23 15:19:07.499991,0.419,0.37939134,-8.656447
2014-12-23 16:11:35.624980,0.418,0.37939134,-8.74049
2014-12-26 15:09:37.499020,0.422,0.37879276,-8.940134
2014-12-26 15:56:59.998991,0.42,0.37879276,-8.89498
2014-12-27 02:28:54.374995,0.417,0.37857476,-8.782844
2014-12-27 03:16:16.875007,0.416,0.37857476,-8.859409
2014-12-28 02:08:18.749993,0.411,0.37831482,-8.685098
2014-12-31 15:06:13.123987,0.419,0.37768742,-9.956376
2014-12-31 15:53:30.000009,0.419,0.37768742,-9.812402
2015-01-01 02:25:31.874987,0.422,0.37748116,-9.92418
2015-01-01 03:12:44.998988,0.422,0.37748116,-10.234013
2015-01-02 15:12:03.750007,0.414,0.37715805,-9.28166
2015-01-02 16:04:52.499989,0.413,0.37715805,-9.174579
2015-01-03 03:24:13.124003,0.415,0.37682298,-8.637868
2015-01-04 02:10:41.250005,0.419,0.376596,-7.913671
2015-01-04 03:03:28.125002,0.419,0.376596,-7.527954
2015-01-16 16:15:16.873991,0.431,0.37319946,-9.297038
2015-01-17 15:01:31.875019,0.417,0.37285173,-9.159794
2015-01-17 15:54:41.249995,0.425,0.37285173,-8.878932
2015-01-18 02:20:52.499999,0.419,0.37259257,-9.058717
2015-01-18 03:13:58.125005,0.419,0.37259257,-8.754055
2015-01-19 15:13:18.750002,0.414,0.37245017,-9.099772
2015-01-19 16:00:13.125000,0.414,0.37245017,-9.168368
2015-01-20 03:19:33.749980,0.409,0.37242696,-9.061696
2015-01-21 02:11:58.124020,0.398,0.37236425,-8.813086
2015-01-21 15:18:54.375017,0.396,0.37236425,-9.456109
2015-01-21 16:11:52.498998,0.4,0.37236425,-9.085166
2015-01-22 14:58:09.374005,0.392,0.37241516,-9.423814
2015-01-23 02:17:31.874010,0.39,0.37247857,-9.282561
2015-01-23 03:10:31.874987,0.39,0.37247857,-9.168152
2015-01-25 02:29:09.373988,0.43,0.37263727,-9.368007
2015-01-25 03:16:11.250012,0.43,0.37263727,-9.386137
2015-01-26 02:08:33.748987,0.43,0.37276092,-8.879615
2015-01-26 15:15:31.875009,0.431,0.37276092,-9.344342
2015-01-28 16:14:05.624005,0.422,0.37317768,-9.678878
2015-01-29 15:06:24.374982,0.421,0.37330687,-8.941807
2015-01-29 15:53:30.000009,0.421,0.37330687,-8.876744
2015-01-30 02:25:43.124976,0.411,0.3733022,-9.051094
2015-01-30 03:12:48.748998,0.411,0.3733022,-9.227933
2015-01-31 15:12:09.373995,0.393,0.37337592,-10.432787
2015-01-31 16:05:03.749012,0.393,0.37337592,-9.531482
2015-02-01 03:24:24.374998,0.421,0.37348136,-8.963408
2015-02-02 02:10:48.750025,0.414,0.37353453,-8.095138
2015-02-02 03:03:39.374991,0.414,0.37353453,-7.691694
2015-02-03 15:02:58.123998,0.415,0.37356666,-9.50113
2015-02-04 02:22:18.749983,0.418,0.37358993,-9.415943
2015-02-04 03:09:24.374005,0.418,0.37358993,-9.523853
2015-02-05 15:08:44.999003,0.417,0.37360042,-9.927738
2015-02-05 16:01:37.500000,0.417,0.37360042,-9.960964
2015-02-07 02:07:26.249976,0.398,0.37368524,-9.487194
2015-02-07 15:20:15.000008,0.394,0.37368524,-9.10836
2015-02-07 16:07:22.499980,0.394,0.37368524,-9.022105
2015-02-08 14:59:29.998995,0.396,0.37371632,-8.860494
2015-02-09 02:18:50.625021,0.394,0.3737351,-8.6668825
2015-02-09 03:05:59.999012,0.394,0.3737351,-8.826453
2015-02-12 15:16:46.875005,0.39,0.3740971,-10.144277
2015-02-12 16:03:58.124987,0.39,0.3740971,-10.213628
2015-02-14 02:15:24.375003,0.38,0.3743555,-9.828987
2015-02-14 03:02:35.624020,0.38,0.3743555,-10.097019
2015-02-14 16:15:18.749982,0.376,0.3743555,-9.124325
2015-02-26 16:14:22.499995,0.421,0.37623817,-10.082301
2015-03-01 15:12:22.499010,0.428,0.37681645,-8.983165
2015-03-01 16:05:13.123977,0.428,0.37681645,-8.805824
2015-03-03 16:10:56.250017,0.431,0.37751707,-8.96065
2015-03-16 15:01:58.125008,0.412,0.38341463,-8.605605
2015-03-16 15:55:07.499983,0.412,0.38341463,-8.300609
2015-03-17 02:21:18.749987,0.412,0.383833,-8.504357
2015-03-17 03:14:26.249012,0.412,0.383833,-8.429535
2015-03-18 15:13:44.999991,0.418,0.3842049,-8.975582
2015-03-18 16:00:37.498998,0.421,0.3842049,-9.19321
2015-03-19 03:19:58.124983,0.416,0.38465583,-8.918601
2015-03-21 14:58:30.000005,0.431,0.3856871,-8.745055
2015-03-22 02:17:52.500009,0.423,0.38626447,-8.724067
2015-03-22 03:11:01.874020,0.423,0.38626447,-8.52357
2015-03-23 15:10:20.624998,0.41,0.38684052,-8.449016
2015-03-23 15:57:09.373995,0.412,0.38684052,-8.700711
2015-03-24 02:29:39.373987,0.404,0.38736606,-8.542899
2015-03-24 03:16:28.124996,0.405,0.38736606,-8.865729
2015-03-25 02:09:03.749991,0.395,0.38801876,-8.638493
2015-03-25 15:15:46.874003,0.393,0.38801876,-8.629483
2015-03-25 16:08:58.125009,0.391,0.38801876,-8.678751
2015-03-27 02:14:24.375007,0.389,0.38931096,-8.483276
2015-03-27 03:07:35.625008,0.387,0.38931096,-8.262243
2015-03-27 16:14:18.749020,0.395,0.38931096,-9.092828
2015-03-28 15:06:56.250005,0.389,0.38983384,-9.233447
2015-03-28 15:53:41.249999,0.389,0.38983384,-9.162805
2015-03-29 02:26:15.000000,0.383,0.39020246,-9.44332
2015-03-29 03:13:00.000000,0.383,0.39020246,-9.773464
2015-03-30 15:12:16.875021,0.376,0.3907094,-8.83187
2015-03-30 16:05:33.749976,0.377,0.3907094,-8.742213
2015-03-31 03:24:56.250021,0.37,0.39122313,-9.013206
2015-04-01 02:10:56.248998,0.358,0.39173055,-8.860283
2015-04-01 03:04:11.249974,0.358,0.39173055,-8.567893
2015-04-01 16:10:50.623977,0.35,0.39173055,-8.837762
2015-04-02 15:03:29.999987,0.329,0.39229646,-8.638118
2015-04-03 02:22:50.625007,0.324,0.3927929,-8.561701
2015-04-03 03:09:28.125021,0.323,0.3927929,-8.573063
2015-04-04 15:08:46.874993,0.386,0.39339614,-8.847114
2015-04-04 16:02:09.374983,0.385,0.39339614,-8.670735
2015-04-05 02:28:03.750003,0.372,0.39405334,-9.171205
2015-04-05 03:21:30.000003,0.371,0.39405334,-9.170627
2015-04-06 02:07:28.123995,0.35,0.394819,-8.933661
2015-04-06 15:20:48.749010,0.345,0.394819,-8.541492
2015-04-06 16:07:22.499980,0.345,0.394819,-8.921879
2015-04-07 15:00:03.750009,0.402,0.3957511,-8.076421
2015-04-08 02:19:26.250014,0.39,0.39661822,-8.111426
2015-04-08 03:05:58.124993,0.388,0.39661822,-8.184733
2015-04-09 15:05:16.875006,0.367,0.39747757,-8.51378
2015-04-09 15:58:44.999991,0.364,0.39747757,-8.480155
2015-04-10 02:24:33.749010,0.351,0.39833477,-8.474362
2015-04-10 03:18:03.749020,0.35,0.39833477,-8.397243
2015-04-11 15:17:22.499998,0.382,0.3992015,-8.478562
2015-04-11 16:03:52.498987,0.369,0.3992015,-8.677711
2015-04-12 03:23:13.125012,0.365,0.40013292,-8.878724
2015-04-13 02:16:00.000000,0.339,0.40113884,-8.4862385
2015-04-13 03:02:28.125006,0.34,0.40113884,-8.6520815
2015-04-13 16:15:56.250000,0.337,0.40113884,-8.799617
2015-04-14 15:01:44.999993,0.415,0.4022449,-8.260852
2015-04-14 15:55:18.750013,0.411,0.4022449,-8.086051
2015-04-15 02:21:03.749988,0.398,0.40343595,-8.441031
2015-04-15 03:14:37.500008,0.399,0.40343595,-8.218928
2015-04-16 15:13:56.249980,0.406,0.40467003,-8.022227
2015-04-16 16:00:22.500005,0.406,0.40467003,-8.434922
2015-04-17 03:19:41.250000,0.424,0.40590915,-8.713018
2015-04-18 02:12:35.625003,0.402,0.40705654,-8.5519495
2015-04-18 15:19:00.000012,0.409,0.40705654,-8.450568
2015-04-18 16:12:29.999982,0.411,0.40705654,-8.423926
2015-04-19 14:58:13.125021,0.404,0.40824205,-8.210015
2015-04-21 15:10:28.125017,0.425,0.41068968,-8.700317
2015-04-21 15:56:50.623987,0.423,0.41068968,-8.715486
2015-04-22 02:29:44.999987,0.413,0.41183352,-8.720257
2015-04-22 03:16:09.374987,0.388,0.41183352,-8.926875
2015-04-23 02:09:09.374020,0.402,0.41302198,-8.999086
2015-04-23 15:15:26.249974,0.396,0.41302198,-9.035762
2015-04-23 16:09:03.748998,0.396,0.41302198,-8.916957
2015-04-25 02:14:01.874988,0.37,0.4154606,-8.963283
2015-04-25 03:07:41.250002,0.37,0.4154606,-8.719246
2015-04-25 16:13:56.250007,0.34,0.4154606,-9.015944
2015-04-26 15:07:00.000000,0.408,0.41668725,-8.673647
2015-04-26 15:53:18.749980,0.382,0.41668725,-8.818353
2015-04-27 02:26:18.750009,0.409,0.41773847,-8.903583
2015-04-27 03:12:35.623984,0.405,0.41773847,-9.060342
2015-04-28 15:11:54.375002,0.391,0.41895583,-9.045801
2015-04-28 16:05:37.499986,0.39,0.41895583,-8.887503
2015-04-29 03:24:58.125006,0.38,0.41995588,-8.9705515
2015-04-30 02:10:31.875000,0.356,0.42075905,-9.212398
2015-04-30 03:04:11.249974,0.351,0.42075905,-8.922916
2015-04-30 16:10:28.123998,0.352,0.42075905,-9.149454
2015-05-01 15:03:29.999987,0.345,0.4216159,-8.981887
2015-05-02 02:22:50.625007,0.336,0.42247906,-9.158697
2015-05-02 03:09:05.625002,0.334,0.42247906,-9.31726
2015-05-03 15:08:26.249999,0.31,0.42339736,-8.996563
2015-05-03 16:02:09.374983,0.308,0.42339736,-8.834079
2015-05-04 02:27:43.125009,0.296,0.4241515,-9.143281
2015-05-04 03:21:28.124012,0.295,0.4241515,-8.795405
2015-05-05 02:07:05.623977,0.279,0.42468232,-8.977384
2015-05-05 15:20:46.874991,0.258,0.42468232,-8.643605
2015-05-05 16:07:01.874986,0.278,0.42468232,-8.728653
2015-05-06 15:00:00.000000,0.268,0.4251275,-8.755081
2015-05-07 02:19:22.498998,0.258,0.4255741,-8.712567
2015-05-07 03:05:37.500000,0.256,0.4255741,-9.039745
2015-05-08 15:04:56.250012,0.229,0.42591405,-8.798045
2015-05-08 15:58:41.250021,0.228,0.42591405,-8.726269
2015-05-09 02:24:15.000007,0.237,0.4260688,-8.974416
2015-05-09 03:17:58.124991,0.237,0.4260688,-8.842732
2015-05-10 15:17:16.875003,0.225,0.4259871,-8.9637575
2015-05-10 16:03:33.749983,0.229,0.4259871,-8.987258
2015-05-11 03:22:54.375003,0.217,0.42592996,-8.794506
2015-05-12 02:15:54.373995,0.216,0.4258007,-8.694175
2015-05-12 03:02:09.373991,0.217,0.4258007,-8.95621
2015-05-12 16:15:48.749980,0.234,0.4258007,-8.823304
2015-05-13 15:01:28.125009,0.225,0.42563623,-9.193022
2015-05-13 15:55:11.249993,0.227,0.42563623,-9.295547
2015-05-14 02:20:46.873998,0.223,0.4253738,-9.343044
2015-05-14 03:14:28.125003,0.221,0.4253738,-9.281373
2015-05-15 15:13:46.874010,0.214,0.42492396,-9.034489
2015-05-15 16:00:05.625021,0.19,0.42492396,-9.237521
2015-05-16 03:19:26.250000,0.215,0.42444366,-8.916229
2015-05-17 02:12:24.375014,0.216,0.42383868,-8.771615
2015-05-17 15:18:43.124988,0.215,0.42383868,-8.915381
2015-05-17 16:12:20.625017,0.216,0.42383868,-8.908424
2015-05-18 14:57:58.124982,0.216,0.4232399,-8.848946
2015-05-19 02:17:18.748995,0.215,0.42280167,-8.23843
2015-05-19 03:10:58.124010,0.213,0.42280167,-8.171928
2015-05-20 15:10:15.000003,0.207,0.4221893,-8.797
2015-05-20 15:56:37.499012,0.208,0.4221893,-9.074951
2015-05-21 02:29:31.875013,0.203,0.42143327,-8.381713
2015-05-21 03:15:54.374988,0.204,0.42143327,-8.320758
2015-05-22 02:08:56.249005,0.22,0.42067873,-9.23143
2015-05-22 15:15:13.125000,0.219,0.42067873,-9.21183
2015-05-22 16:08:50.623984,0.219,0.42067873,-9.090072
2015-05-24 02:13:50.624999,0.209,0.4191991,-9.206009
2015-05-24 03:07:26.250003,0.208,0.4191991,-8.987588
2015-05-24 16:13:45.000017,0.206,0.4191991,-9.195576
2015-05-25 15:06:44.999010,0.198,0.4185615,-9.000563
2015-05-25 15:53:07.499991,0.196,0.4185615,-9.20156
2015-05-26 02:26:01.874020,0.208,0.4179518,-8.204204
2015-05-26 03:12:24.375000,0.205,0.4179518,-8.215148
2015-05-27 15:11:43.125013,0.203,0.41738683,-8.889661
2015-05-27 16:05:20.625002,0.203,0.41738683,-8.757923
2015-05-28 03:24:41.249982,0.201,0.41677868,-8.511629
2015-05-29 02:10:20.624005,0.201,0.41623607,-8.830391
2015-05-29 03:03:54.374991,0.198,0.41623607,-8.494567
2015-05-29 16:10:14.998984,0.197,0.41623607,-9.189194
2015-05-30 15:03:11.249012,0.207,0.4156951,-8.554668
2015-05-31 02:22:31.874998,0.201,0.4152506,-8.789039
2015-05-31 03:08:54.375013,0.201,0.4152506,-9.112802
2015-06-01 15:08:11.250000,0.274,0.41485155,-8.518852
2015-06-01 16:01:48.748984,0.272,0.41485155,-8.544488
2015-06-02 02:27:28.125010,0.263,0.41442046,-8.680976
2015-06-02 03:21:09.375009,0.266,0.41442046,-8.725905
2015-06-03 02:06:52.499003,0.257,0.41392016,-9.243202
2015-06-03 15:20:28.124982,0.249,0.41392016,-8.807105
2015-06-03 16:06:46.874987,0.249,0.41392016,-9.121322
2015-06-04 14:59:43.124010,0.295,0.41354638,-8.675277
2015-06-05 02:19:03.749995,0.285,0.413223,-8.78104
2015-06-05 03:05:22.500000,0.285,0.413223,-8.674309
2015-06-06 15:04:41.250013,0.26,0.41286623,-8.925252
2015-06-06 15:58:24.373991,0.26,0.41286623,-8.964274
2015-06-07 02:23:58.123977,0.247,0.41257292,-8.860813
2015-06-07 03:17:43.124991,0.248,0.41257292,-8.952846
2015-06-08 15:17:01.873998,0.282,0.4122367,-8.932
2015-06-08 16:03:16.875000,0.284,0.4122367,-9.096408
2015-06-09 03:22:37.500019,0.334,0.4122354,-8.11789
2015-06-10 03:01:50.624988,0.294,0.41218454,-8.8887
2015-06-11 15:01:07.499010,0.267,0.41203392,-8.884835
2015-06-12 02:20:28.124995,0.259,0.41193238,-8.869448
2015-06-13 15:59:44.999987,0.297,0.41176337,-8.955768
2015-06-14 03:19:05.625007,0.281,0.4116749,-8.925836
2015-06-15 15:18:22.499994,0.256,0.41169026,-8.888161
2015-06-16 14:57:35.625003,0.235,0.41170242,-8.902382
2015-06-17 02:16:58.125008,0.229,0.41176882,-8.9559145
2015-06-18 15:56:14.999999,0.205,0.41177684,-9.00508
2015-06-19 03:15:33.749994,0.196,0.411742,-8.191628
2015-06-20 15:14:50.624982,0.302,0.41173923,-8.217172
2015-06-22 02:13:26.249995,0.26,0.41198286,-8.556117
2015-06-22 16:13:20.625014,0.254,0.41198286,-8.933199
2015-06-23 15:52:43.124987,0.251,0.4122012,-8.977523
2015-06-24 03:11:59.998991,0.232,0.41239724,-8.164144
2015-06-25 15:11:16.875025,0.233,0.41252977,-9.044017
2015-06-27 02:09:54.373977,0.213,0.41287816,-8.062541
2015-06-27 16:09:48.748995,0.251,0.41287816,-8.355146
2015-06-29 03:08:26.249999,0.252,0.4129335,-9.249425
2015-06-30 15:07:45.000012,0.336,0.41289687,-8.584996
2015-06-30 16:01:54.375025,0.372,0.41289687,-8.46961
2015-07-01 02:26:59.998991,0.422,0.41275918,-8.369884
2015-07-01 03:21:13.125019,0.409,0.41275918,-8.446497
2015-07-02 02:06:22.500010,0.342,0.41265917,-8.849038
2015-07-02 15:20:31.874991,0.342,0.41265917,-7.6718984
2015-07-02 16:06:16.874989,0.342,0.41265917,-8.007335
2015-07-07 15:17:05.625014,0.367,0.41287386,-8.689073
2015-07-07 16:02:44.999976,0.363,0.41287386,-8.88111
2015-07-08 03:22:05.624996,0.374,0.4131417,-8.281083
2015-07-09 02:15:43.125012,0.387,0.41336116,-8.5741415
2015-07-09 03:01:18.750005,0.384,0.41336116,-8.661607
2015-07-09 16:15:37.499991,0.363,0.41336116,-8.594682
2015-07-10 15:00:35.623987,0.338,0.41356602,-8.872245
2015-07-10 15:54:59.998998,0.336,0.41356602,-8.920528
2015-07-11 02:19:56.250012,0.325,0.41369197,-8.737015
2015-07-11 03:14:18.749999,0.326,0.41369197,-8.634824
2015-07-12 15:13:37.499005,0.325,0.41377443,-8.306216
2015-07-12 15:59:11.250019,0.344,0.41377443,-8.614314
2015-07-13 03:18:31.874999,0.324,0.4139387,-8.734265
2015-07-14 02:12:16.874994,0.308,0.4141758,-8.694762
2015-07-14 15:17:48.749986,0.309,0.4141758,-8.831085
2015-07-14 16:12:11.250013,0.307,0.4141758,-8.880843
2015-07-15 14:57:01.874995,0.391,0.4143932,-8.6829195
2015-07-16 02:16:22.499974,0.35,0.41467455,-8.873292
2015-07-16 03:10:50.624996,0.35,0.41467455,-8.610626
2015-07-17 15:10:09.374003,0.332,0.41485664,-8.704407
2015-07-17 15:55:41.249991,0.333,0.41485664,-8.925582
2015-07-18 02:29:26.249012,0.329,0.4150554,-8.624452
2015-07-18 03:15:00.000000,0.328,0.4150554,-8.891118
2015-07-19 02:08:48.749991,0.315,0.41532913,-8.651714
2015-07-19 15:14:18.749999,0.312,0.41532913,-8.884707
2015-07-19 16:08:43.125010,0.311,0.41532913,-8.785171
2015-07-21 02:12:56.248991,0.261,0.4159554,-8.722269
2015-07-21 03:07:20.624003,0.266,0.4159554,-8.453256
2015-07-21 16:12:52.500000,0.302,0.4159554,-8.820805
2015-07-22 15:06:39.375021,0.289,0.4162817,-8.783399
2015-07-22 15:52:15.000014,0.288,0.4162817,-9.031062
2015-07-23 02:25:58.124010,0.282,0.41637793,-8.473603
2015-07-23 03:11:31.874983,0.282,0.41637793,-8.593913
2015-07-24 15:10:50.624996,0.342,0.41658625,-8.694102
2015-07-24 16:05:16.873987,0.343,0.41658625,-8.52076
2015-07-25 03:24:39.373991,0.326,0.416773,-8.568643
2015-07-26 02:09:30.000019,0.304,0.417027,-8.878486
2015-07-26 03:03:52.500006,0.307,0.417027,-8.640492
2015-07-26 16:09:26.248977,0.265,0.417027,-8.867779
2015-07-27 15:03:11.249012,0.281,0.4172625,-8.68234
2015-07-28 02:22:31.874998,0.268,0.4173959,-8.723552
2015-07-28 03:08:03.750021,0.267,0.4173959,-8.859088
2015-07-29 15:07:22.499993,0.249,0.41754806,-8.897179
2015-07-29 16:01:48.748984,0.246,0.41754806,-8.890083
2015-07-30 02:26:41.249988,0.233,0.41771796,-8.843994
2015-07-30 03:21:09.375009,0.234,0.41771796,-8.644622
2015-07-31 02:06:03.748995,0.219,0.4178991,-9.20353
2015-07-31 15:20:28.124982,0.215,0.4178991,-9.006862
2015-07-31 16:05:58.124980,0.214,0.4178991,-9.190959
2015-08-01 14:59:41.249991,0.199,0.41810566,-8.831112
2015-08-02 02:19:03.749995,0.191,0.41833454,-8.993421
2015-08-02 03:04:35.624012,0.19,0.41833454,-9.00295
2015-08-03 15:03:54.374991,0.177,0.4184211,-9.053796
2015-08-03 15:58:22.500012,0.172,0.4184211,-9.024406
2015-08-04 02:23:13.124020,0.166,0.41866294,-9.170755
2015-08-04 03:17:39.374982,0.165,0.41866294,-8.931824
2015-08-05 15:16:58.124994,0.15,0.41889325,-8.982984
2015-08-05 16:02:31.875002,0.155,0.41889325,-9.102714
2015-08-07 02:15:35.623987,0.413,0.41951993,-7.966417
2015-08-07 03:01:07.499010,0.413,0.41951993,-7.9377446
2015-08-07 16:15:29.999005,0.37,0.41951993,-8.448563
2015-08-08 15:00:26.249988,0.322,0.4198075,-8.853188
2015-08-08 15:54:54.375009,0.331,0.4198075,-8.724412
2015-08-09 02:19:44.998977,0.324,0.4200726,-8.701461
2015-08-09 03:14:11.250019,0.319,0.4200726,-8.723881
2015-08-10 15:13:28.125007,0.29,0.4203846,-8.770493
2015-08-10 15:59:03.749999,0.303,0.4203846,-9.058614
2015-08-12 02:12:07.498984,0.3,0.42090607,-8.909774
2015-08-12 15:17:43.124991,0.298,0.42090607,-8.979306
2015-08-12 16:12:01.874003,0.298,0.42090607,-8.966449
2015-08-14 02:16:18.750005,0.266,0.42135072,-9.159999
2015-08-14 03:10:41.249991,0.262,0.42135072,-9.092602
2015-08-15 15:10:01.874989,0.248,0.42143035,-8.622851
